time,day_of_year_fraction,sun_zenith_angle,aod550
2023-04-06 07:23:46,96.308171,67.012068,0.052931133580424304
2023-04-06 07:35:09,96.316076,65.008703,0.05144853822892993
2023-04-06 07:49:01,96.325706,62.597124,0.05287933461930159
2023-04-06 08:06:23,96.337766,59.631631,0.050278363983130014
2023-04-06 08:15:16,96.343935,58.142751,0.049597465835868854
2023-04-06 08:26:46,96.351921,56.248125,0.05099211578846224
2023-04-06 08:41:47,96.36235,53.838102,0.052414338682737274
2023-04-06 08:49:58,96.368032,52.559459,0.053442571855325714
2023-04-06 08:56:46,96.372755,51.517703,0.05457115135674197
2023-04-06 09:26:46,96.393588,47.185326,0.0627102455886827
2023-04-06 09:41:48,96.404028,45.206766,0.05886395803630194
2023-04-06 09:50:03,96.409757,44.185533,0.05797825084222605
2023-04-06 09:59:31,96.416331,43.075922,0.05569030243799647
2023-04-06 10:11:47,96.42485,41.745987,0.06095208330562638
2023-04-06 10:26:47,96.435266,40.30255,0.05640068672838703
2023-04-06 10:41:48,96.445694,39.08116,0.0639760919003641
2023-04-06 10:56:47,96.4561,38.108065,0.05575398315197904
2023-04-06 11:11:47,96.466516,37.399701,0.05708923380327432
2023-04-06 11:26:47,96.476933,36.973199,0.05181656713926798
2023-04-06 13:26:47,96.560266,43.542443,0.059859855718801924
2023-04-06 14:41:47,96.61235,54.039961,0.059467675843811955
2023-04-06 14:50:03,96.61809,55.359822,0.06029259183684751
2023-04-06 15:17:12,96.636944,59.845136,0.06097787418911288
2023-04-06 15:34:33,96.648993,62.809615,0.061682729208137645
2023-04-06 15:48:25,96.658623,65.221564,0.06471550961311014
2023-04-06 15:59:48,96.666528,67.224562,0.07229982299143865
2023-04-06 16:09:21,96.67316,68.918162,0.07162074352937861
2023-04-07 06:51:11,97.285544,72.52264,0.040593289900333014
2023-04-07 07:33:20,97.314815,65.011099,0.048202142214663755
2023-04-07 07:47:10,97.324421,62.597765,0.036632543691412264
2023-04-07 08:04:27,97.336424,59.634849,0.04234696468789633
2023-04-07 08:41:14,97.361968,53.589661,0.04098494545815849
2023-04-07 08:50:08,97.368148,52.195089,0.04058619014944894
2023-04-07 08:58:23,97.373877,50.931168,0.04195313630971085
2023-04-07 09:04:01,97.377789,50.08539,0.04198913430078229
2023-04-07 09:11:29,97.382975,48.98762,0.04282242420221694
2023-04-07 10:56:30,97.455903,37.741148,0.03879794813390087
2023-04-07 11:11:30,97.466319,37.027394,0.04497300966784522
